MapDist,Boolean Total,Fuzzy Total,Difference
MapDist1,7.344087889509463,2.4841221527392725,-4.8599657367701905
MapDist2,6.713494613061276,0.6863661683283356,-6.0271284447329405
MapDist3,8.33558913881166,0.8267103997344856,-7.508878739077174
MapDist4,8.802865233505461,1.1974726887101608,-7.605392544795301
MapDist5,7.332162323424932,1.4803926522628545,-5.851769671162077
MapDist6,9.281878591480707,1.775187517647334,-7.506691073833373
MapDist7,5.773263706513951,0.6881723434486772,-5.085091363065274
MapDist8,7.7587118501397185,2.7091573834436824,-5.049554466696036
MapDist9,6.922813014422455,1.0231989990887782,-5.899614015333677
MapDist10,10.4913119130559,1.1918088742245225,-9.299503038831379
MapDist11,10.082525132429677,2.588727450538091,-7.493797681891586
MapDist12,7.5772875623143,0.9693073522564691,-6.607980210057831
MapDist13,9.527117301396734,1.1396994506465754,-8.387417850750158
MapDist14,8.681507957871299,1.3254749364037708,-7.356033021467528
MapDist15,7.250615550131071,1.2548457672398303,-5.995769782891241
MapDist16,8.453544017909406,0.8169041666604876,-7.636639851248919
MapDist18,8.724978604592494,1.8121891217514596,-6.912789482841034
MapDist20,6.715737589104264,1.3017821224077086,-5.413955466696555
MapDist21,9.864497468702336,3.0847442936982064,-6.77975317500413
MapDist22,9.01763919583935,3.0333796793701335,-5.984259516469216
MapDist23,5.920596932716034,1.2359488902724163,-4.684648042443618
MapDist24,7.3325729496618575,1.0528817298721829,-6.279691219789674
MapDist25,6.417724589776564,1.2867929383668792,-5.130931651409685
MapDist26,8.042934981595176,1.0443267802829745,-6.9986082013122015
MapDist27,5.78015065272703,0.7669478048641893,-5.01320284786284
MapDist28,7.867742179151597,1.9420057124536099,-5.9257364666979875
MapDist29,9.99798582291772,0.9670785140502713,-9.030907308867448
MapDist30,8.254802819701204,1.7912381361243093,-6.463564683576895
MapDist31,17.321688741930473,10.340873448602007,-6.980815293328465
MapDist32,13.904050489011347,7.5761778460023965,-6.32787264300895
MapDist33,17.14247708973641,9.519345764204301,-7.623131325532109
MapDist34,13.000353162615404,8.612672027135739,-4.387681135479665
MapDist35,14.759947816458713,7.257758513994068,-7.502189302464645
MapDist36,15.771123748118274,8.531891648663088,-7.239232099455187
MapDist37,17.634148691982322,10.060052796671139,-7.574095895311183
MapDist38,15.194569933256474,8.977148412823833,-6.217421520432641
MapDist39,19.53594797384102,10.627475558522221,-8.908472415318798
MapDist40,18.885386540760134,11.424344399048525,-7.461042141711609
MapDist41,16.334876831423358,10.49285868314077,-5.8420181482825875
MapDist42,18.43836262864768,11.100609275743793,-7.3377533529038885
MapDist43,17.41687321153708,11.996414727286455,-5.420458484250625
MapDist44,16.794564736265002,11.051562279469591,-5.743002456795411
MapDist45,10.43601537927631,6.343449639952754,-4.092565739323556
MapDist46,15.300183211554778,8.124467988968332,-7.175715222586446
MapDist47,12.892045846387514,9.074189615816003,-3.817856230571511
MapDist48,19.31369660635523,11.691322419791135,-7.622374186564095
MapDist49,11.492621965553107,7.3701335854016925,-4.122488380151415
MapDist50,13.25487721085644,7.026234830675535,-6.228642380180905
MapDist51,18.211069697416807,10.410131340015589,-7.800938357401218
MapDist52,15.636983185542487,11.213421404772756,-4.423561780769731
MapDist53,15.685210229959097,9.970051399814528,-5.715158830144569
MapDist54,19.106970614067833,10.526730591689152,-8.580240022378682
MapDist55,14.733384373037538,9.505840681789241,-5.227543691248297
MapDist56,17.461661693178414,8.70825552878814,-8.753406164390274
MapDist57,13.87626562148593,8.102656081951604,-5.773609539534325
MapDist58,16.194726823787356,10.667336687687289,-5.527390136100067
MapDist59,12.905015450772401,8.722015998575081,-4.18299945219732
MapDist60,20.66624021600594,13.324009008976546,-7.342231207029393
MapDist61,20.676468829368915,16.29638209058237,-4.380086738786545
MapDist62,20.92304099953113,15.490782234218639,-5.43225876531249
MapDist63,21.95683462825145,17.510091629215797,-4.446742999035653
MapDist64,23.920544010313705,18.307851850149536,-5.612692160164169
MapDist65,28.58514234745344,23.888215160935246,-4.696927186518195
MapDist66,20.64342294141544,12.808908835773558,-7.834514105641883
MapDist67,21.26421290392625,16.259274059557846,-5.004938844368404
MapDist68,19.706115987979246,13.529148102837008,-6.176967885142238
MapDist69,23.234279549855387,20.74577647285777,-2.488503076997617
MapDist70,21.833617827758076,16.916049185739737,-4.917568642018338
MapDist71,20.58290144786144,15.991102273836281,-4.591799174025157
MapDist72,30.174723305426525,22.333104864749366,-7.841618440677159
MapDist73,19.8681710875804,14.878716540115121,-4.989454547465279
MapDist74,23.930024006278813,16.847972713798022,-7.0820512924807915
MapDist75,24.748199728872194,16.954056313632194,-7.794143415240001
MapDist76,26.27285173140119,21.46034713830857,-4.812504593092619
MapDist77,21.549041184180147,15.073937940269538,-6.47510324391061
MapDist78,24.231762225500248,19.920504471735928,-4.31125775376432
MapDist79,24.897431365144875,18.418702220420656,-6.47872914472422
MapDist80,23.435640697336815,17.320012383795813,-6.115628313541002
MapDist81,19.14302177824945,14.353780582078707,-4.789241196170744
MapDist82,23.343907138768913,15.033775099250185,-8.310132039518727
MapDist83,25.01324705913024,14.351898163230373,-10.661348895899867
MapDist84,23.66081559289553,15.539434803976164,-8.121380788919367
MapDist85,22.629637633444496,15.832619444421175,-6.797018189023321
MapDist86,20.852839742731533,15.527966341120118,-5.3248734016114145
MapDist87,22.26758839498348,16.946817780983537,-5.320770613999944
MapDist88,21.53891355532023,15.868902290380538,-5.670011264939694
MapDist89,24.094744765180504,18.698083767911044,-5.396660997269461
MapDist90,21.73157260074778,16.417688891913947,-5.313883708833831
