MapDist,Boolean Total,Fuzzy Total,Difference
MapDist1,13.842400484659658,9.478572961698836,-4.363827522960822
MapDist2,11.974484341622663,7.446381025628983,-4.52810331599368
MapDist3,13.398192745679063,9.190957710900072,-4.207235034778991
MapDist4,14.112416559257188,10.012594184822333,-4.099822374434854
MapDist5,13.296670048485026,8.065973803240336,-5.23069624524469
MapDist6,15.92399910119012,10.553169524775239,-5.370829576414881
MapDist7,11.934462051940685,8.835185816291839,-3.099276235648846
MapDist8,13.839800584216398,10.105832375596886,-3.733968208619512
MapDist9,12.404418785765355,7.665908265412711,-4.738510520352643
MapDist10,13.74755265699144,11.302323698012984,-2.445228958978456
MapDist11,18.717220575110346,13.488098300423015,-5.229122274687331
MapDist12,11.324731572434311,9.03082942239915,-2.293902150035162
MapDist13,18.05216432744988,11.37916901138091,-6.67299531606897
MapDist14,14.462610518165583,9.849032236859403,-4.6135782813061805
MapDist15,13.073874264012275,9.273951784866117,-3.799922479146158
MapDist16,13.619554736612415,8.927127980751983,-4.692426755860431
MapDist17,11.892562592057704,8.518953088520785,-3.373609503536919
MapDist18,15.311476030858117,9.936450234686651,-5.375025796171466
MapDist19,12.957446586694276,9.627097644483344,-3.3303489422109323
MapDist20,10.27167082820069,7.752968311116635,-2.518702517084056
MapDist21,17.902451698827676,13.227775309027827,-4.674676389799849
MapDist22,14.785647030179696,11.358983061644164,-3.4266639685355322
MapDist23,9.875540764572508,7.0891870479578145,-2.786353716614693
MapDist24,12.833902328317926,9.768165439138883,-3.0657368891790426
MapDist25,12.546280253134066,7.408405853979629,-5.137874399154437
MapDist26,14.413805020668,9.671758507526402,-4.742046513141599
MapDist27,8.582127401028412,6.65318692822923,-1.928940472799182
MapDist28,16.93702374020239,9.782903009321423,-7.154120730880969
MapDist29,15.752367118974124,11.401108342075787,-4.351258776898337
MapDist30,13.425343987242613,9.922933422123966,-3.5024105651186463
MapDist31,24.156040314983407,21.213062266040367,-2.94297804894304
MapDist32,18.284715949865912,15.510240925786114,-2.7744750240797984
MapDist33,23.56107109839244,18.65598553746169,-4.90508556093075
MapDist34,20.070141611210346,15.136382914142363,-4.933758697067983
MapDist35,21.116500007757605,16.661481503077564,-4.455018504680041
MapDist36,21.838458495086506,18.042316916713474,-3.7961415783730317
MapDist37,25.21265262439595,19.19723291196519,-6.015419712430759
MapDist38,20.19200707654958,16.98913827290982,-3.2028688036397597
MapDist39,22.417630602105273,20.486488773638158,-1.9311418284671156
MapDist40,24.14229774657024,20.8119585130516,-3.3303392335186395
MapDist41,22.439174935467264,19.594232426865457,-2.8449425086018074
MapDist42,23.456170362866146,20.583529600917252,-2.872640761948894
MapDist43,23.12393054751638,19.18556271376999,-3.9383678337463905
MapDist44,23.436755944568233,19.259880021656834,-4.1768759229114
MapDist45,14.646998642284192,12.753729049256659,-1.893269593027533
MapDist46,24.05433777204767,18.70568761349646,-5.348650158551212
MapDist47,19.39140226950518,16.154555192279087,-3.2368470772260913
MapDist48,25.320507707836487,21.912377354017053,-3.408130353819434
MapDist49,17.238117884973235,14.47515734278219,-2.7629605421910455
MapDist50,17.91863980414283,14.131235714677569,-3.7874040894652623
MapDist51,23.86561488987128,20.424531306554414,-3.4410835833168676
MapDist52,22.058978052462482,18.94224193240652,-3.116736120055961
MapDist53,23.069555414792383,18.575798295925054,-4.493757118867329
MapDist54,24.079346206209642,21.130532301443083,-2.94881390476656
MapDist55,20.71050248467198,17.24470091165863,-3.4658015730133513
MapDist56,23.840687487883255,18.747258922956668,-5.093428564926587
MapDist57,20.56525147279313,17.548269102312283,-3.0169823704808465
MapDist58,23.502049484427676,21.584289504335196,-1.9177599800924803
MapDist59,18.049744213744063,15.543634273736778,-2.506109940007285
