MapDist,Boolean Total,Fuzzy Total,Difference
MapDist1,0.1482233545534012,0.11633932466183,-0.031884029891571186
MapDist2,1.2299362572590398,1.1452858471914228e-13,-1.2299362572589252
MapDist3,0.23288247194963357,7.946554608842521e-13,-0.23288247194883893
MapDist4,0.9818347511772454,2.4972656066422366e-07,-0.9818345014506847
MapDist5,0.04679108598971773,0.00048211119672774387,-0.04630897479298998
MapDist6,1.3818592576793673,0.08841266947500023,-1.293446588204367
MapDist7,0.42250423648976393,5.267196856829906e-14,-0.42250423648971125
MapDist8,1.7243415611982076,1.4253068591428175,-0.29903470205539007
MapDist9,0.8577694925006606,1.7974529327389482e-06,-0.8577676950477279
MapDist10,1.0310269989756733,1.3060020786292085e-06,-1.0310256929735946
MapDist11,0.9404530702019992,0.237571611728264,-0.7028814584737352
MapDist12,0.45264128720143265,8.101702719823845e-07,-0.45264047703116067
MapDist13,1.5108760542050168,2.879636847693691e-07,-1.5108757662413321
MapDist14,1.4168291596007028,7.673058931683166e-06,-1.416821486541771
MapDist15,0.2832356912388442,2.5240564329364716e-13,-0.28323569123859177
MapDist16,0.35608668075444116,1.7098869100198808e-14,-0.35608668075442407
MapDist18,0.9302003634901987,0.037108399768430264,-0.8930919637217685
MapDist20,0.1351259587896734,0.001078559667773643,-0.13404739912189975
MapDist21,0.9204177538989038,0.0017169871174608372,-0.918700766781443
MapDist22,0.2949603844177593,0.008073334266900652,-0.28688705015085864
MapDist23,0.31869009741755433,0.0007716033001970242,-0.3179184941173573
MapDist24,1.4085748910009448,1.4828173710667338e-10,-1.408574890852663
MapDist25,0.793890260770104,6.746190949246476e-07,-0.7938895861510091
MapDist26,0.6834480152279511,1.0628049144960632e-06,-0.6834469524230365
MapDist27,0.16442821448222752,1.081806475586875e-10,-0.16442821437404687
MapDist28,0.6272160536778391,0.028278619559834146,-0.5989374341180049
MapDist29,0.7070812675539274,1.9237107865116003e-07,-0.7070810751828488
MapDist30,1.5928628297019294,2.0550416139454957e-06,-1.5928607746603154
MapDist31,2.363307670645483,0.5106267157195874,-1.8526809549258956
MapDist32,0.9578633201879972,0.0466948372447057,-0.9111684829432916
MapDist33,2.763260715445983,1.137551662585811,-1.625709052860172
MapDist34,0.5687098846904964,0.5506580139349707,-0.018051870755525723
MapDist35,1.352939370796849,0.024090748166922974,-1.3288486226299259
MapDist36,1.425890681625801,0.9464434191243426,-0.4794472625014584
MapDist37,2.1373801187412367,1.6941724609350535,-0.4432076578061832
MapDist38,0.8679927289357416,0.7966024505591479,-0.07139027837659373
MapDist39,2.056171286417154,1.5702094676436378,-0.4859618187735162
MapDist40,3.204601198914822,2.103295442340907,-1.101305756573915
MapDist41,1.0831798154023422,1.0711688592976136,-0.012010956104728576
MapDist42,1.9980428589704013,0.9713071212283579,-1.0267357377420434
MapDist43,0.4597602889861413,0.20044364157715625,-0.2593166474089851
MapDist44,2.4085554646966503,1.920508085008365,-0.4880473796882854
MapDist45,0.4692416848127666,0.1275902741987322,-0.3416514106140344
MapDist46,0.7911551921488482,0.0633605028479587,-0.7277946893008895
MapDist47,1.0365344348056642,0.3359174798491691,-0.7006169549564951
MapDist48,4.969453870457153,1.844661633483886,-3.124792236973267
MapDist49,0.2903867426186114,0.27407575242307636,-0.016310990195535058
MapDist50,2.2104019897111153,1.1517831262360656,-1.0586188634750497
MapDist51,1.486528911238071,0.39596663178363445,-1.0905622794544367
MapDist52,3.4612704675017185,3.201955181363421,-0.25931528613829746
MapDist53,1.5991624206746726,1.2999787804981675,-0.2991836401765051
MapDist54,1.430720038229457,0.30314256545283863,-1.1275774727766184
MapDist55,0.7162377983071627,0.6827764951650629,-0.03346130314209983
MapDist56,3.00911161535356,0.5398768671112899,-2.46923474824227
MapDist57,1.0047169393318987,0.9172574024333319,-0.08745953689856678
MapDist58,1.984412305477142,1.081572795688187,-0.902839509788955
MapDist59,2.224948386245669,1.8974386016346718,-0.32750978461099733
MapDist60,1.519023773011723,1.0917026915653996,-0.4273210814463235
MapDist61,2.853723679156304,2.083208894919049,-0.7705147842372551
MapDist62,3.6546994364733427,2.748121199356254,-0.9065782371170887
MapDist63,2.122838371673356,1.9796880350136306,-0.14315033665972532
MapDist64,3.496379253958717,2.0642504392355976,-1.4321288147231193
MapDist65,5.994274086817638,5.185309535481813,-0.8089645513358255
MapDist66,1.736736893321877,0.33256081469973353,-1.4041760786221436
MapDist67,3.6684861947168828,2.6490541862569374,-1.0194320084599453
MapDist68,1.275374817866751,0.3673608384502868,-0.9080139794164642
MapDist69,1.4435288054674074,0.6184400407045937,-0.8250887647628137
MapDist70,1.7933514125885774,0.9484053907294517,-0.8449460218591257
MapDist71,1.0871619974599929,0.6813634789887106,-0.40579851847128223
MapDist72,4.3140287938087365,3.19938364323905,-1.1146451505696864
MapDist73,2.2848236520364176,1.2925653831938955,-0.9922582688425221
MapDist74,2.486511352733709,0.5055066658323352,-1.981004686901374
MapDist75,3.5118572570758273,1.9837027463463688,-1.5281545107294585
MapDist76,3.582777779986876,3.519951361249048,-0.06282641873782824
MapDist77,1.9170854261385122,1.7112675263372026,-0.2058178998013096
MapDist78,1.2480123193888786,1.1963292131730063,-0.05168310621587224
MapDist79,2.592456525895548,2.4239042982708616,-0.16855222762468625
MapDist80,0.7857867730650662,0.3315707447210757,-0.45421602834399044
MapDist81,2.028316215261814,0.34849603682480135,-1.6798201784370126
MapDist82,2.0512429527488045,0.49748987001730216,-1.5537530827315025
MapDist83,2.091983936607893,0.44514902004048196,-1.646834916567411
MapDist84,2.966755552565353,1.1486192489761533,-1.8181363035891998
MapDist85,2.7160676254805747,1.910192938916507,-0.8058746865640676
MapDist86,1.662988340949333,1.277112009565675,-0.38587633138365796
MapDist87,2.028718483373417,1.94019058961528,-0.08852789375813686
MapDist88,0.6754116391653653,0.5259485187525714,-0.14946312041279386
MapDist89,2.222469415033882,2.1245293441169673,-0.09794007091691492
MapDist90,3.12287254832336,2.1055941557071987,-1.0172783926161615
