MapDist,Boolean Total,Fuzzy Total,Difference
MapDist1,28.85486770656687,24.017086852621404,-4.837780853945468
MapDist2,24.501505256228697,19.059641584432796,-5.4418636717959
MapDist3,27.22200278479211,22.258866870350165,-4.963135914441946
MapDist4,29.41785648637053,23.66246737755968,-5.755389108810849
MapDist5,29.12002180539991,22.40700000938154,-6.713021796018371
MapDist6,31.598649605372202,24.21308496380708,-7.3855646415651215
MapDist7,25.650882569838842,21.440310478910263,-4.210572090928579
MapDist8,28.1442607258414,23.96840546554104,-4.175855260300359
MapDist9,26.83853879114413,20.508463633425087,-6.330075157719044
MapDist10,28.485194934008383,24.92397715201089,-3.5612177819974917
MapDist11,33.663702813140745,27.650892850990775,-6.012809962149969
MapDist12,24.664088452826924,21.60457659576172,-3.0595118570652033
MapDist13,31.666453603065477,24.669525714368966,-6.996927888696511
MapDist14,29.146571860629933,23.429092368718354,-5.717479491911579
MapDist15,28.92052658914765,24.149664834846533,-4.770861754301116
MapDist16,28.6596871141171,22.016748652847763,-6.642938461269338
MapDist17,25.728570006895314,21.923393445998116,-3.8051765608971984
MapDist18,29.601952040083333,22.939229933894275,-6.662722106189058
MapDist19,26.246210295624397,21.823520002370188,-4.42269029325421
MapDist20,24.569739279016545,21.08343150010835,-3.486307778908195
MapDist21,33.99081163124298,28.49118723537349,-5.4996243958694855
MapDist22,29.368989995517296,25.009631748046427,-4.359358247470869
MapDist23,23.52967593809148,19.533188512247072,-3.996487425844407
MapDist24,28.08317333159513,23.77577556590533,-4.3073977656897995
MapDist25,26.94804844507432,21.632577929079318,-5.315470515995003
MapDist26,27.834115689224888,22.593769089950968,-5.24034659927392
MapDist27,21.71937656251536,18.458395652845464,-3.2609809096698967
MapDist28,31.01009550299046,23.8903877184085,-7.1197077845819585
MapDist29,29.866836468600937,24.92896642237127,-4.937870046229666
MapDist30,28.26513562217599,25.263648894418388,-3.0014867277576016
MapDist31,45.8045230078348,42.469191254603615,-3.3353317532311877
MapDist32,41.25285467301134,37.59270624595916,-3.660148427052185
MapDist33,45.677594628656955,40.397889076177364,-5.279705552479591
MapDist34,41.05923559877975,35.16146902772866,-5.897766571051093
MapDist35,43.0125405644517,38.518866530208285,-4.493674034243412
MapDist36,42.9121535776391,38.51201460465416,-4.400138972984941
MapDist37,46.336386052941315,39.0980866441694,-7.2382994087719155
MapDist38,41.25885560130594,37.052808705524626,-4.206046895781313
MapDist39,43.69876208920387,41.04661727325063,-2.6521448159532355
MapDist40,45.43641220170859,40.78222504745757,-4.654187154251019
MapDist41,43.551253377799725,39.954794968657325,-3.5964584091424
MapDist42,46.108573933269874,42.16201359963334,-3.9465603336365334
MapDist43,46.06215361289214,41.22526254279649,-4.836891070095646
MapDist44,46.13029624949513,40.731516851181674,-5.398779398313458
MapDist45,35.059142479166354,32.835828247718666,-2.223314231447688
MapDist46,46.312579650814456,40.54099914754649,-5.771580503267963
MapDist47,40.54455896488574,36.92855810363936,-3.616000861246377
MapDist48,46.147370300031554,42.04518608848886,-4.102184211542692
MapDist49,38.83611716607814,35.37006865100532,-3.4660485150728206
MapDist50,37.7057800137671,33.726462863006745,-3.9793171507603518
MapDist51,45.051148288304674,41.07179539686696,-3.9793528914377134
MapDist52,41.869888776056314,38.42174305439744,-3.448145721658875
MapDist53,43.89208904174028,38.34862902569235,-5.543460016047931
MapDist54,45.73177044605991,41.70634903001464,-4.025421416045269
MapDist55,43.3700682335551,38.93003928681412,-4.440028946740981
MapDist56,44.66559973268867,39.248971983492396,-5.416627749196273
MapDist57,40.57476575872637,37.159697880492686,-3.4150678782336854
MapDist58,44.162361369736956,41.61753037966548,-2.5448309900714747
MapDist59,37.781669430047074,34.72822736340925,-3.053442066637821
MapDist60,47.4961479749657,44.10055726610717,-3.395590708858535
MapDist61,58.70621159055196,55.29205819256154,-3.414153397990418
MapDist62,53.53802275977277,50.63919550822192,-2.8988272515508555
MapDist63,56.497808704765006,52.93382459961557,-3.563984105149437
MapDist64,55.78886094322236,53.14428352297922,-2.644577420243138
MapDist65,63.00219403252936,60.42233460337174,-2.5798594291576222
MapDist66,54.79207975764598,49.55060701665984,-5.24147274098614
MapDist67,54.190438516617874,52.0315540956376,-2.1588844209802716
MapDist68,57.11314719051198,52.808029336202125,-4.305117854309856
MapDist69,58.66776694585735,53.977069576038346,-4.690697369819006
MapDist70,56.40063780118413,52.38591065993692,-4.014727141247214
MapDist71,54.719656023187426,52.20475928597841,-2.514896737209014
MapDist72,63.90528504381752,60.472678280623555,-3.4326067631939665
MapDist73,55.11324451424889,52.26302728906427,-2.850217225184622
MapDist74,61.26348803322261,57.53309062180479,-3.730397411417819
MapDist75,58.619368025192244,54.77403407084573,-3.845333954346515
MapDist76,60.109146594418355,55.26029263176374,-4.848853962654616
MapDist77,56.519629837630625,52.63129002568252,-3.888339811948107
MapDist78,59.85446282291052,57.922546625410945,-1.931916197499575
MapDist79,62.28579706634093,59.19405304444846,-3.091744021892474
MapDist80,56.54657575524374,53.05171833824164,-3.4948574170020947
MapDist81,55.19475288794945,51.64892254582247,-3.545830342126976
MapDist82,58.495068127018435,55.13236307477831,-3.3627050522401234
MapDist83,59.13295611754492,55.8044582224387,-3.3284978951062243
MapDist84,57.71146481244226,54.90316703745219,-2.8082977749900664
MapDist85,54.04609934691865,50.82199099466365,-3.2241083522550014
MapDist86,57.82003836060095,53.41511547726637,-4.404922883334578
MapDist87,56.41224690350944,52.43298287249678,-3.9792640310126615
MapDist88,58.278965129729926,56.0653351601092,-2.213629969620726
MapDist89,58.36491618658307,54.384187334277215,-3.980728852305859
MapDist90,55.259494765559175,52.96477909476394,-2.2947156707952345
