MapDist,Boolean Total,Fuzzy Total,Difference
MapDist1,2.4106646182441027,1.1488392387838755,-1.2618253794602272
MapDist2,3.4871989830032843,1.9997411608260551,-1.4874578221772292
MapDist3,2.2654869297813245,0.8951299822705391,-1.3703569475107855
MapDist4,2.7720091260298427,2.2037227446406464,-0.5682863813891963
MapDist5,2.414809711419029,0.3904324487525836,-2.0243772626664454
MapDist6,3.8853113011015386,2.3794983445892632,-1.5058129565122753
MapDist7,2.140930081806945,1.284151503817029,-0.8567785779899162
MapDist8,4.054247061605565,2.3759414628933344,-1.6783055987122308
MapDist9,2.8506621830865226,0.2221397707225698,-2.628522412363953
MapDist10,3.0048059842868318,1.9590251816804787,-1.045780802606353
MapDist11,5.510478010655627,2.1355104923335997,-3.374967518322027
MapDist12,2.1537464992535154,1.2949161145600563,-0.8588303846934591
MapDist13,4.982080250340446,2.4035631723358035,-2.5785170780046425
MapDist14,3.975637041004772,2.237760489415483,-1.7378765515892889
MapDist15,2.002080978641465,1.0033173926102332,-0.9987635860312318
MapDist16,1.876850649504585,1.0052499903338266,-0.8716006591707584
MapDist17,2.976846134819296,1.619067111694093,-1.357779023125203
MapDist18,3.2017754995582886,1.9176373539475478,-1.2841381456107408
MapDist19,3.8308937477861775,1.7980136561628863,-2.032880091623291
MapDist20,1.3752442154296436,0.5690016987451575,-0.8062425166844861
MapDist21,3.8863325252752716,1.749779211656873,-2.136553313618399
MapDist22,2.953268258503229,1.3066960578683688,-1.6465722006348602
MapDist23,1.266152242734794,0.9761945893635772,-0.2899576533712168
MapDist24,2.987842225785209,2.1113061799558026,-0.8765360458294063
MapDist25,3.337330336150139,1.322351072301986,-2.014979263848153
MapDist26,4.376239129335379,1.531223950530074,-2.845015178805305
MapDist27,0.986231775563035,0.03210746354459579,-0.9541243120184392
MapDist28,4.31656284720612,1.5860069901632883,-2.730555857042831
MapDist29,2.862825047750049,2.032603830254062,-0.8302212174959873
MapDist30,4.473970781338812,2.4519328171475467,-2.022037964191265
MapDist31,5.620999643685584,5.049610969816916,-0.5713886738686682
MapDist32,2.3234053804863066,2.142255608979992,-0.18114977150631484
MapDist33,5.3211757305551295,4.476426210597956,-0.8447495199571735
MapDist34,3.4051631205850175,2.384619085232917,-1.0205440353521005
MapDist35,3.747368025083534,2.6381331278316407,-1.1092348972518935
MapDist36,3.7466048510113774,3.1169687482312405,-0.6296361027801369
MapDist37,6.0014768631079285,3.9988566666303793,-2.002620196477549
MapDist38,2.7038915213225954,2.414909119930553,-0.28898240139204256
MapDist39,4.34654136985377,4.178726094420687,-0.1678152754330826
