MapDist,Boolean Total,Fuzzy Total,Difference
MapDist1,100.08187897796991,97.45038816226224,-2.6314908157076644
MapDist2,97.06070780340832,94.66744590753736,-2.393261895870964
MapDist4,100.46029391832836,97.56804697643362,-2.89224694189474
MapDist5,101.86019020490292,99.23235710536795,-2.6278330995349677
MapDist6,102.15501132448722,99.25692910073221,-2.8980822237550115
MapDist7,97.99096656772082,96.05790617323973,-1.933060394481089
MapDist8,99.10373810022905,96.60063187472251,-2.503106225506542
MapDist9,98.20125267234675,95.64606049454153,-2.5551921778052247
MapDist10,101.31377280474476,98.33426761428893,-2.979505190455825
MapDist11,102.25967530790236,99.41236194031976,-2.8473133675826006
MapDist12,97.085454878051,94.8979668472472,-2.1874880308037916
MapDist13,99.38419799441695,96.31873054684213,-3.065467447574818
MapDist14,100.85888373014595,98.38621179638018,-2.472671933765767
MapDist15,102.41004549457125,100.29040820284476,-2.119637291726491
MapDist16,98.7510502660978,95.95292823956106,-2.7981220265367455
MapDist17,98.77999860560655,96.18141346181454,-2.5985851437920076
MapDist18,100.00166225219536,97.96115317793732,-2.04050907425804
MapDist19,97.5543613695286,94.78097097414017,-2.7733903953884322
MapDist20,98.96183422205667,96.51466685605577,-2.4471673660008975
MapDist21,103.43752420938364,101.12212766826988,-2.3153965411137563
MapDist22,100.48927972718087,98.3176051428674,-2.171674584313479
MapDist23,97.57029205381106,95.08390204370403,-2.48639001010703
MapDist24,100.0635278556551,97.89191740996966,-2.171610445685431
MapDist25,99.25851630660195,96.69314748858383,-2.565368818018115
MapDist26,99.20796977747753,96.5652288421008,-2.642740935376736
MapDist27,96.35611454559842,93.52809070552493,-2.8280238400734845
MapDist28,99.97372412223973,97.76359029175977,-2.210133830479961
MapDist29,98.92982060927682,96.08782601407412,-2.841994595202692
MapDist30,101.81312360399953,99.56441826636438,-2.248705337635144
MapDist31,118.12395786142793,116.65140478234906,-1.472553079078864
MapDist32,117.30327420065888,115.0019079095214,-2.3013662911374695
MapDist33,118.1210385646101,115.59677846219562,-2.5242601024144875
MapDist34,114.49482425425083,113.12885839821888,-1.3659658560319485
MapDist35,116.99796120024428,114.73362198130057,-2.2643392189437037
MapDist36,115.54561829231997,113.46261535126104,-2.083002941058936
