MapDist,Boolean Total,Fuzzy Total,Difference
MapDist1,0.9807646038466353,0.34356449510312603,-0.6372001087435093
MapDist2,1.866773304188229,1.2299362572591348,-0.6368370469290943
MapDist3,1.130105234252066,0.2285782978229794,-0.9015269364290868
MapDist4,1.1015796654012422,0.9819573300842978,-0.11962233531694444
MapDist5,1.2750207507764066,0.04679079663858198,-1.2282299541378248
MapDist6,2.406012852519394,1.381858807463359,-1.0241540450560347
MapDist7,0.7201771188593175,0.4325726857755399,-0.28760443308377753
MapDist8,2.85515476865207,1.7243439603054234,-1.1308108083466468
MapDist9,2.1820376457084114,0.014492672456802764,-2.1675449732516086
MapDist10,1.65185183647008,1.0275124529598243,-0.6243393835102558
MapDist11,3.299483840291523,0.951736300175887,-2.347747540115636
MapDist12,0.9334045706468513,0.4391015032276178,-0.4943030674192335
MapDist13,2.292672150416429,1.3034333288929765,-0.9892388215234527
MapDist14,2.6258309475967305,1.416326989249121,-1.2095039583476095
MapDist15,0.726293709957818,0.31283494977420256,-0.4134587601836154
MapDist16,0.570020918423544,0.32904832670405315,-0.24097259171949081
MapDist17,1.9379603288899454,0.9917323793931457,-0.9462279494967997
MapDist18,1.5096606285488492,0.930062104112771,-0.5795985244360782
MapDist19,2.279439011784956,0.9811862840826845,-1.2982527277022715
MapDist20,0.6870226762961977,0.13512578164490757,-0.5518968946512901
MapDist21,1.844727724371264,0.9204186113845323,-0.9243091129867318
MapDist22,1.025520503425831,0.29497612977132676,-0.7305443736545043
MapDist23,0.34413266379258367,0.31869058033024067,-0.025442083462343
MapDist24,1.8303513581306938,1.4087669144153967,-0.42158444371529713
MapDist25,2.130130041488406,0.7938904907762305,-1.3362395507121754
MapDist26,2.9938296227398427,0.6834480152305836,-2.310381607509259
MapDist27,0.27885762917991586,0.0002583226256565085,-0.27859930655425935
MapDist28,2.18920993088728,0.6272160536779036,-1.5619938772093764
MapDist29,1.2355568129678813,0.7070815873004738,-0.5284752256674076
MapDist30,3.1096648833631724,1.592862829702441,-1.5168020536607314
MapDist31,2.998038067829871,2.8976387621877975,-0.10039930564207333
MapDist32,0.9751038168726661,0.9578667730692103,-0.01723704380345581
MapDist33,2.9405297226323412,2.763260726674271,-0.17726899595807044
MapDist34,1.2747333397548049,0.9636037291360168,-0.3111296106187881
MapDist35,1.7765681008669447,1.3546281725894647,-0.42193992827748006
MapDist36,1.544660441077034,1.4258906813995653,-0.11876975967746861
MapDist37,3.394880069485885,2.1373801187415795,-1.2574999507443057
MapDist38,0.9154175125744335,0.8688697852720573,-0.04654772730237622
MapDist39,2.083555233545165,2.056171286417386,-0.02738394712777925
MapDist40,4.206570359603939,3.2374976663423585,-0.9690726932615803
MapDist41,1.397102115244226,1.2937489172395,-0.10335319800472598
MapDist42,2.1083310209539334,1.99819050171805,-0.11014051923588353
MapDist43,0.5332874500541015,0.4597660206071378,-0.07352142944696372
MapDist44,2.686015426468968,2.4171909005095027,-0.26882452595946527
MapDist45,0.8536571354355516,0.4717367067316212,-0.38192042870393034
MapDist46,1.6906857801201904,0.8139618118998779,-0.8767239682203125
MapDist47,1.9938188718680627,1.2959805708087706,-0.6978383010592921
MapDist48,5.085607704881772,4.969453880309548,-0.11615382457222445
MapDist49,1.2240051773073595,0.6492255354102284,-0.574779641897131
MapDist50,3.159469845370121,2.2104019897112375,-0.9490678556588836
MapDist51,2.8048787177822714,1.4865307134965557,-1.3183480042857156
MapDist52,4.342584967385208,3.8389933409505166,-0.5035916264346914
MapDist53,2.433099301783822,1.5991627607473582,-0.8339365410364636
MapDist54,1.449266459032549,1.430720038229616,-0.018546420802933117
MapDist55,0.7451128325200562,0.7165571493619399,-0.028555683158116296
MapDist56,3.93750661724064,3.0091007465068564,-0.9284058707337834
