MapDist,Boolean Total,Fuzzy Total,Difference
MapDist1,28.85486770656687,23.456650455188367,-5.3982172513785045
MapDist2,24.501505256228697,19.128051698506738,-5.373453557721959
MapDist3,27.22200278479211,22.031948245724102,-5.190054539068008
MapDist4,29.41785648637053,23.440488346337908,-5.97736814003262
MapDist5,29.12002180539991,22.854198166655088,-6.265823638744823
MapDist6,31.598649605372202,24.4634615880116,-7.135188017360601
MapDist7,25.650882569838842,21.463132704063444,-4.187749865775398
MapDist8,28.1442607258414,23.36977272641097,-4.774487999430427
MapDist9,26.83853879114413,20.599809935349754,-6.238728855794378
MapDist10,28.485194934008383,25.253447246891405,-3.231747687116979
MapDist11,33.663702813140745,27.68806447781816,-5.975638335322586
MapDist12,24.664088452826924,21.477473431315218,-3.186615021511706
MapDist13,31.666453603065477,23.83900619243381,-7.827447410631667
MapDist14,29.146571860629933,23.18768318803606,-5.958888672593872
MapDist15,28.92052658914765,24.104289698581297,-4.816236890566351
MapDist16,28.6596871141171,22.151466944074443,-6.508220170042659
MapDist17,25.728570006895314,21.498591814696006,-4.229978192199308
MapDist18,29.601952040083333,22.97727549316104,-6.6246765469222915
MapDist19,26.246210295624397,21.649327974542857,-4.596882321081541
MapDist20,24.569739279016545,21.079652084663834,-3.4900871943527108
MapDist21,33.99081163124298,28.40998784007421,-5.580823791168768
MapDist22,29.368989995517296,24.8997059498585,-4.469284045658796
MapDist23,23.52967593809148,19.71766671508462,-3.8120092230068607
MapDist24,28.08317333159513,23.687123015302483,-4.396050316292648
MapDist25,26.94804844507432,20.781750103735785,-6.1662983413385355
MapDist26,27.834115689224888,22.723995929159614,-5.110119760065274
MapDist27,21.71937656251536,18.79084595212276,-2.9285306103926025
MapDist28,31.01009550299046,23.191270888182252,-7.818824614808207
MapDist29,29.866836468600937,24.083940150341054,-5.782896318259883
MapDist30,28.26513562217599,24.457090729648908,-3.8080448925270822
MapDist31,45.8045230078348,42.52494955780937,-3.279573450025431
MapDist32,41.25285467301134,37.4944114586773,-3.7584432143340436
MapDist33,45.677594628656955,40.33681361899394,-5.3407810096630115
MapDist34,41.05923559877975,35.246328138760205,-5.812907460019545
MapDist35,43.0125405644517,38.215077797617894,-4.797462766833803
MapDist36,42.9121535776391,38.21249475685363,-4.699658820785473
MapDist37,46.336386052941315,39.35070582991618,-6.985680223025135
MapDist38,41.25885560130594,36.85085858431506,-4.407997016990876
MapDist39,43.69876208920387,40.65053964710823,-3.0482224420956356
MapDist40,45.43641220170859,41.05544609122357,-4.380966110485019
MapDist41,43.551253377799725,40.00827051352783,-3.5429828642718917
MapDist42,46.108573933269874,42.33322459909898,-3.7753493341708904
MapDist43,46.06215361289214,40.50011303668312,-5.5620405762090215
MapDist44,46.13029624949513,40.84020773672363,-5.290088512771504
MapDist45,35.059142479166354,32.67676283488698,-2.382379644279375
MapDist46,46.312579650814456,40.533842640035544,-5.7787370107789116
MapDist47,40.54455896488574,36.71253849655487,-3.8320204683308674
MapDist48,46.147370300031554,41.9373123327577,-4.210057967273855
MapDist49,38.83611716607814,35.60278177588043,-3.233335390197709
MapDist50,37.7057800137671,33.65656722283278,-4.04921279093432
MapDist51,45.051148288304674,40.93217755163735,-4.118970736667322
MapDist52,41.869888776056314,38.57003855104375,-3.2998502250125625
MapDist53,43.89208904174028,37.99076321671493,-5.901325825025346
MapDist54,45.73177044605991,41.70055077814,-4.031219667919913
MapDist55,43.3700682335551,38.93418014668622,-4.435888086868886
MapDist56,44.66559973268867,39.099903650738824,-5.565696081949845
MapDist57,40.57476575872637,37.11820131006138,-3.4565644486649916
MapDist58,44.162361369736956,41.68046814587631,-2.481893223860645
MapDist59,37.781669430047074,34.55934236501472,-3.2223270650323528
MapDist60,47.4961479749657,43.602229191893315,-3.8939187830723867
MapDist61,58.70621159055196,55.2946179874959,-3.411593603056062
MapDist62,53.53802275977277,50.68151459191005,-2.856508167862721
MapDist63,56.497808704765006,53.4979601030295,-2.9998486017355077
MapDist64,55.78886094322236,53.114871353292585,-2.673989589929775
MapDist65,63.00219403252936,59.868967552839486,-3.133226479689874
MapDist66,54.79207975764598,49.8542577002864,-4.937822057359583
MapDist67,54.190438516617874,52.008226419905895,-2.1822120967119787
MapDist68,57.11314719051198,52.6915961141588,-4.4215510763531825
MapDist69,58.66776694585735,54.60251624565281,-4.065250700204544
MapDist70,56.40063780118413,51.764097951513136,-4.636539849670996
MapDist71,54.719656023187426,51.320704615455924,-3.398951407731502
MapDist72,63.90528504381752,60.70050272135313,-3.204782322464389
