MapDist,Boolean Total,Fuzzy Total,Difference
MapDist1,111.58061895109378,110.15823277125028,-1.4223861798434996
MapDist2,108.18319683091349,106.4477408461897,-1.7354559847237851
MapDist3,109.09294128499162,107.8058995947657,-1.2870416902259194
MapDist4,111.87783629791323,109.92999369964349,-1.9478425982697445
MapDist5,113.12476189568207,111.28619702604018,-1.8385648696418855
MapDist6,113.66355346946314,111.59613840117949,-2.067415068283651
MapDist7,109.24268159148268,108.13180952957637,-1.1108720619063064
MapDist8,110.51150205929164,109.28207472068436,-1.2294273386072803
MapDist9,109.39813918845286,107.3875706902233,-2.01056849822956
MapDist10,111.87760617920968,110.95409379577703,-0.9235123834326515
MapDist11,113.82715593131991,112.13183998631318,-1.695315945006726
MapDist12,108.1408773991448,107.06246423832158,-1.0784131608232173
MapDist13,110.9869532225789,109.16476460360879,-1.8221886189701166
MapDist14,112.01360993893142,110.73567982767483,-1.2779301112565946
MapDist15,113.74556588252024,112.50480855633148,-1.2407573261887563
MapDist16,110.36171637994391,108.27786039390097,-2.0838559860429484
MapDist17,109.5718305244285,108.6427643723865,-0.9290661520420116
MapDist18,111.53377089641404,109.80174934298296,-1.7320215534310819
MapDist19,108.35572343359703,107.24703681909435,-1.1086866145026875
MapDist20,109.75046789576754,108.72625152663832,-1.0242163691292205
MapDist21,115.21543762816682,113.90454932273448,-1.3108883054323428
MapDist22,111.72429274172143,110.33889047163068,-1.3854022700907507
MapDist23,108.19582939486827,107.06448964674053,-1.1313397481277434
MapDist24,111.51397568372818,110.10555950539009,-1.4084161783380864
MapDist25,110.38956703913257,108.99507171043285,-1.394495328699719
MapDist26,110.43774944193835,109.01454396483001,-1.4232054771083398
MapDist27,106.61380807877478,105.46353650939432,-1.1502715693804646
MapDist28,111.79582568714487,110.31287794908255,-1.4829477380623217
MapDist29,110.4869725134539,109.1286100511868,-1.3583624622671095
MapDist30,112.61182239960236,111.89079888893899,-0.7210235106633718
MapDist31,129.82277527574013,129.06944905221755,-0.7533262235225777
MapDist32,128.62894479010222,127.8563847776676,-0.7725600124346244
MapDist33,129.9678188789423,128.7197778142368,-1.2480410647054896
MapDist34,126.625160066979,125.02608430354917,-1.5990757634298376
MapDist35,128.64144371786472,127.69737330521839,-0.944070412646326
MapDist36,127.09718863902758,126.28037789749355,-0.8168107415340273
MapDist37,128.5915257349551,126.94858257589812,-1.6429431590569834
MapDist38,126.37458973901198,125.10904063526414,-1.2655491037478441
MapDist39,127.95323729920297,127.29367468442013,-0.6595626147828426
MapDist40,128.94722592679997,127.6606004887615,-1.2866254380384703
MapDist41,127.3934856074837,126.3645381244167,-1.0289474830670002
MapDist42,130.2632504191518,129.27139272040074,-0.9918576987510619
MapDist43,129.12112939401356,127.8358339316089,-1.2852954624046617
MapDist44,130.24336401947087,128.85462217482797,-1.388741844642908
MapDist45,123.90996559430508,123.23568111542203,-0.6742844788830524
MapDist46,130.04908057268176,128.75608411200824,-1.2929964606735211
MapDist47,127.08192497457406,126.31668252074367,-0.7652424538303961
MapDist48,129.11117863659493,128.31765972737853,-0.7935189092164023
MapDist49,126.52291070581217,125.70282158927677,-0.8200891165353994
MapDist50,124.86449246304404,124.14463340017801,-0.7198590628660355
MapDist51,128.9677477923215,127.92367293807027,-1.044074854251221
MapDist52,127.88089889759313,126.82923317361292,-1.0516657239802072
MapDist53,127.63044641496387,126.15321444001958,-1.4772319749442886
MapDist54,128.9720279584471,127.80748452842246,-1.1645434300246222
MapDist55,129.10680591888524,127.8593319228867,-1.247473995998547
MapDist56,128.11440571687604,126.99089134358043,-1.123514373295606
MapDist57,125.95686289853708,125.32160727539625,-0.6352556231408357
MapDist58,127.73365458411388,127.06869912346815,-0.6649554606457286
MapDist59,124.79870436485734,124.25399464660674,-0.5447097182506013
MapDist60,130.1182808177609,129.28066811082846,-0.8376127069324468
MapDist61,139.90864282584923,139.26400326546215,-0.6446395603870769
MapDist62,137.64215344026212,137.2933768439209,-0.3487765963412244
MapDist63,139.82885173624368,139.06318015110332,-0.7656715851403533
