MapDist,Boolean Total,Fuzzy Total,Difference
MapDist1,13.842400484659658,9.747278475916948,-4.09512200874271
MapDist2,11.974484341622663,7.446856404239961,-4.527627937382702
MapDist3,13.398192745679063,9.260971222603729,-4.137221523075334
MapDist4,14.112416559257188,10.216815951525124,-3.8956006077320637
MapDist5,13.296670048485026,7.805398369250323,-5.491271679234703
MapDist6,15.92399910119012,10.27696966299432,-5.6470294381957995
MapDist7,11.934462051940685,8.834177340393854,-3.1002847115468306
MapDist8,13.839800584216398,10.669215075883574,-3.170585508332824
MapDist9,12.404418785765355,7.6497154403820655,-4.754703345383289
MapDist10,13.74755265699144,11.12197539150159,-2.6255772654898504
MapDist11,18.717220575110346,13.483927621624716,-5.2332929534856305
MapDist12,11.324731572434311,9.101484931945725,-2.2232466404885862
MapDist13,18.05216432744988,11.992036856677224,-6.060127470772656
MapDist14,14.462610518165583,9.954316725167018,-4.508293792998565
MapDist15,13.073874264012275,9.311421471331666,-3.762452792680609
MapDist16,13.619554736612415,8.916197137454477,-4.703357599157938
MapDist17,11.892562592057704,8.71689253579262,-3.1756700562650835
MapDist18,15.311476030858117,9.937204778013836,-5.374271252844281
MapDist19,12.957446586694276,9.670407619233805,-3.2870389674604716
MapDist20,10.27167082820069,7.729185690643984,-2.5424851375567066
MapDist21,17.902451698827676,13.311296119103421,-4.591155579724255
MapDist22,14.785647030179696,11.451351766157096,-3.3342952640226002
MapDist23,9.875540764572508,7.047499920971935,-2.828040843600572
MapDist24,12.833902328317926,9.773378014988548,-3.0605243133293776
MapDist25,12.546280253134066,8.002354658793585,-4.543925594340481
MapDist26,14.413805020668,9.620196602207892,-4.793608418460108
MapDist27,8.582127401028412,6.470841197718467,-2.1112862033099447
MapDist28,16.93702374020239,10.427633769058499,-6.509389971143893
MapDist29,15.752367118974124,12.326552206028087,-3.425814912946038
MapDist30,13.425343987242613,10.860224823750496,-2.565119163492117
MapDist31,24.156040314983407,21.204878994944607,-2.9511613200388
MapDist32,18.284715949865912,15.53081963641832,-2.7538963134475924
MapDist33,23.56107109839244,18.676136312335558,-4.884934786056881
MapDist34,20.070141611210346,15.136249940190421,-4.933891671019925
MapDist35,21.116500007757605,16.989956918383072,-4.1265430893745325
MapDist36,21.838458495086506,18.20220368310342,-3.636254811983086
MapDist37,25.21265262439595,19.138541183805202,-6.074111440590748
MapDist38,20.19200707654958,17.11449002649512,-3.0775170500544604
MapDist39,22.417630602105273,20.711035581574986,-1.7065950205302869
MapDist40,24.14229774657024,20.633602897382744,-3.5086948491874956
MapDist41,22.439174935467264,19.583167604368544,-2.85600733109872
MapDist42,23.456170362866146,20.31671392808783,-3.1394564347783174
MapDist43,23.12393054751638,19.625407863273175,-3.4985226842432056
MapDist44,23.436755944568233,19.211443273152675,-4.225312671415558
MapDist45,14.646998642284192,12.810243637194503,-1.8367550050896888
MapDist46,24.05433777204767,18.745445134184074,-5.308892637863597
MapDist47,19.39140226950518,16.26521437638162,-3.126187893123557
MapDist48,25.320507707836487,21.935123941653266,-3.385383766183221
MapDist49,17.238117884973235,14.368956329960223,-2.8691615550130116
MapDist50,17.91863980414283,14.15348791758078,-3.7651518865620517
MapDist51,23.86561488987128,20.51753950294141,-3.348075386929871
MapDist52,22.058978052462482,18.910824511758605,-3.148153540703877
MapDist53,23.069555414792383,18.817017685814967,-4.2525377289774156
MapDist54,24.079346206209642,21.15233282401102,-2.9270133821986235
MapDist55,20.71050248467198,17.261537749933822,-3.4489647347381585
MapDist56,23.840687487883255,18.79473652151549,-5.045950966367766
MapDist57,20.56525147279313,17.563379824061503,-3.001871648731626
MapDist58,23.502049484427676,21.47412035375831,-2.027929130669367
MapDist59,18.049744213744063,15.586490726197663,-2.4632534875463996
MapDist60,25.636392477840843,23.338993435701546,-2.297399042139297
MapDist61,32.62252277326351,29.177933741576762,-3.44458903168675
MapDist62,27.656575207685222,25.347566765218225,-2.3090084424669968
MapDist63,29.267263832302916,26.5148349013893,-2.7524289309136165
MapDist64,29.814408258250516,27.76805120335107,-2.0463570548994454
MapDist65,35.861198619678376,33.79487650176117,-2.0663221179172027
MapDist66,28.4935087868003,24.02850721370352,-4.465001573096782
MapDist67,28.874718348802027,27.04280408368092,-1.8319142651211067
MapDist68,30.7483833759229,26.97209319767534,-3.77629017824756
MapDist69,31.88254170114087,27.694812900203345,-4.187728800937524
MapDist70,30.00020651413014,26.15937361745894,-3.840832896671202
MapDist71,27.34335090213912,25.022070713104196,-2.321280189034926
MapDist72,37.937749266714384,35.52551267850506,-2.412236588209325
MapDist73,28.15162828164192,25.675307351131572,-2.4763209305103473
MapDist74,33.498834283735775,30.11254787441834,-3.386286409317435
MapDist75,32.536605783915604,28.90297774089227,-3.633628043023336
MapDist76,33.91834469331333,29.145799853060723,-4.772544840252607
MapDist77,29.0930492642659,25.353789895992186,-3.7392593682737143
MapDist78,32.45758068140178,30.950197485850932,-1.5073831955508474
MapDist79,34.39397244391327,31.692995917894144,-2.700976526019126
MapDist80,29.444976716753658,26.479483933947144,-2.965492782806514
MapDist81,28.05249020332272,25.264510440494337,-2.787979762828382
MapDist82,31.22293705227593,28.325004936104108,-2.8979321161718232
MapDist83,31.6294842713092,28.895461788805477,-2.734022482503722
MapDist84,31.055810209978326,28.215865284721993,-2.839944925256333
MapDist85,27.696609206946363,25.29400888524868,-2.4026003216976832
MapDist86,30.985506354735758,26.47154272956812,-4.513963625167637
MapDist87,29.97737727274764,26.14841680515923,-3.8289604675884092
MapDist88,30.021924572532487,28.16590235973731,-1.8560222127951782
MapDist89,31.22362618971308,27.54454261111888,-3.6790835785941987
MapDist90,28.16265009929988,26.32463020498499,-1.8380198943148898
