MapDist,Boolean Total,Fuzzy Total,Difference
MapDist1,0.9807646038466353,0.4596856485525785,-0.5210789552940569
MapDist2,1.866773304188229,1.2299362660242392,-0.6368370381639898
MapDist3,1.130105234252066,0.23293004123934813,-0.897175193012718
MapDist4,1.1015796654012422,0.9852094699925427,-0.11637019540869953
MapDist5,1.2750207507764066,0.04679108613287924,-1.2282296646435273
MapDist6,2.406012852519394,1.3818845947373726,-1.0241282577820212
MapDist7,0.7201771188593175,0.43990240986728135,-0.2802747089920361
MapDist8,2.85515476865207,1.932511939853133,-0.9226428287989372
MapDist9,2.1820376457084114,0.8577917669568341,-1.3242458787515772
MapDist10,1.65185183647008,1.0310442298371505,-0.6208076066329296
MapDist11,3.299483840291523,1.827996318653622,-1.4714875216379009
MapDist12,0.9334045706468513,0.4527623703057825,-0.48064220034106886
MapDist13,2.292672150416429,1.6626186050641494,-0.6300535453522798
MapDist14,2.6258309475967305,1.4266912226322057,-1.1991397249645248
MapDist15,0.726293709957818,0.3616691297323263,-0.36462458022549166
MapDist16,0.570020918423544,0.35608668075450467,-0.2139342376690393
MapDist17,1.9379603288899454,0.9920369536190983,-0.9459233752708471
MapDist18,1.5096606285488492,0.9303191407540397,-0.5793414877948095
MapDist19,2.279439011784956,1.7076512973019786,-0.5717877144829775
MapDist20,0.6870226762961977,0.1358445993201754,-0.5511780769760224
MapDist21,1.844727724371264,1.230603693128473,-0.6141240312427911
MapDist22,1.025520503425831,0.45766480039076207,-0.5678557030350689
MapDist23,0.34413266379258367,0.32125192217424087,-0.022880741618342804
MapDist24,1.8303513581306938,1.457579423887811,-0.3727719342428828
MapDist25,2.130130041488406,0.7939057288705189,-1.336224312617887
MapDist26,2.9938296227398427,0.6909052976221866,-2.3029243251176563
MapDist27,0.27885762917991586,0.16462751634166206,-0.1142301128382538
MapDist28,2.18920993088728,0.6769230108488657,-1.5122869200384144
MapDist29,1.2355568129678813,1.2339663471303017,-0.0015904658375796021
MapDist30,3.1096648833631724,2.184174202560035,-0.9254906808031373
MapDist31,2.998038067829871,2.8978161689611666,-0.10022189886870425
MapDist32,0.9751038168726661,0.9578692370525715,-0.017234579820094575
MapDist33,2.9405297226323412,2.7632823801477664,-0.17724734248457485
MapDist34,1.2747333397548049,0.9636040704599264,-0.3111292692948785
MapDist35,1.7765681008669447,1.3552543671913908,-0.4213137336755539
MapDist36,1.544660441077034,1.447559249750309,-0.09710119132672501
