MapDist,Boolean Total,Fuzzy Total,Difference
MapDist1,100.08187897796991,97.94838724904663,-2.133491728923275
MapDist2,97.06070780340832,94.99449624458231,-2.066211558826012
MapDist3,98.09837967847037,95.60121181948347,-2.4971678589868986
MapDist4,100.46029391832836,97.88367026292781,-2.576623655400553
MapDist5,101.86019020490292,99.50060161097443,-2.3595885939284926
MapDist6,102.15501132448722,99.31792259021827,-2.8370887342689457
MapDist7,97.99096656772082,95.90726134100879,-2.083705226712027
MapDist8,99.10373810022905,96.93322989733875,-2.1705082028903036
MapDist9,98.20125267234675,95.82194423415464,-2.379308438192112
MapDist10,101.31377280474476,98.32978483454728,-2.983987970197475
MapDist11,102.25967530790236,99.6774301228375,-2.582245185064849
MapDist12,97.085454878051,94.82741039236203,-2.25804448568897
MapDist13,99.38419799441695,96.80257274078116,-2.581625253635792
MapDist14,100.85888373014595,98.62176139569829,-2.237122334447662
MapDist15,102.41004549457125,100.39687755306912,-2.0131679415021324
MapDist16,98.7510502660978,96.33999940709734,-2.4110508590004684
MapDist18,100.00166225219536,98.18572195261567,-1.8159402995796938
MapDist20,98.96183422205667,96.55025208491804,-2.4115821371386232
MapDist21,103.43752420938364,101.46186924092197,-1.9756549684616687
MapDist22,100.48927972718087,98.36857209042059,-2.1207076367602866
MapDist23,97.57029205381106,95.30298313098103,-2.2673089228300256
MapDist24,100.0635278556551,97.97821006387964,-2.085317791775452
MapDist25,99.25851630660195,96.70021431955199,-2.5583019870499584
MapDist26,99.20796977747753,96.57553152392039,-2.6324382535571402
MapDist27,96.35611454559842,94.03933332948148,-2.3167812161169365
MapDist28,99.97372412223973,98.13745371353899,-1.8362704087007415
MapDist29,98.92982060927682,96.338682935479,-2.5911376737978173
MapDist30,101.81312360399953,99.70329036319842,-2.109833240801109
MapDist31,118.12395786142793,116.32512054186668,-1.798837319561244
MapDist32,117.30327420065888,115.06359798957489,-2.2396762110839887
MapDist33,118.1210385646101,115.85678450036384,-2.264254064246259
MapDist34,114.49482425425083,112.94102962266098,-1.5537946315898523
MapDist35,116.99796120024428,115.14174715615883,-1.8562140440854478
MapDist36,115.54561829231997,113.46777028184914,-2.077848010470831
MapDist37,117.0931956033013,115.02193897344,-2.0712566298612956
MapDist38,114.55045345526857,112.90124126676099,-1.6492121885075761
MapDist39,117.18525239970691,114.32768324777045,-2.8575691519364597
MapDist40,117.63056791443711,115.40774095825424,-2.222826956182871
MapDist41,115.74569019439961,114.02767007992927,-1.7180201144703489
MapDist42,118.82078338429055,116.48145727451572,-2.339326109774831
MapDist43,116.87783119347031,115.58750273019501,-1.2903284632753014
MapDist44,118.0670436217066,116.61911222640198,-1.4479313953046216
MapDist45,112.74883556557685,111.24552173066093,-1.5033138349159287
MapDist46,117.86805549495455,116.42445481253647,-1.4436006824180794
MapDist47,115.3082574594258,114.09889256759159,-1.2093648918342126
MapDist48,117.44890127402275,115.49902537311114,-1.9498759009116071
MapDist49,115.14585040589716,113.59144509898275,-1.5544053069144184
MapDist50,114.00387328049555,112.1766995037303,-1.8271737767652496
MapDist51,117.19694854680611,115.52350054838533,-1.6734479984207837
MapDist52,116.460891839854,114.85457539419598,-1.606316445658024
MapDist53,115.90445710820359,113.58463799646728,-2.319819111736308
MapDist54,117.66744310938734,115.08714584366598,-2.580297265721356
MapDist55,116.9788346558197,115.21851140656277,-1.7603232492569276
MapDist56,116.75666380830103,114.21546897052275,-2.541194837778278
MapDist57,114.20068168835297,112.53162582836669,-1.6690558599862868
MapDist58,116.24967533198682,114.77104181197129,-1.478633520015535
MapDist59,113.63801789915837,112.1140626272134,-1.5239552719449705
MapDist60,118.41642242740842,116.80989482385448,-1.6065276035539426
MapDist61,127.08886202262264,126.35430210319569,-0.7345599194269425
MapDist62,125.41642657267509,124.48175481720716,-0.9346717554679316
MapDist63,127.45714872005077,126.52269750275181,-0.9344512172989567
MapDist64,126.3366229532082,125.05661468067993,-1.2800082725282778
MapDist65,129.94744939878504,129.24236415369185,-0.705085245093187
MapDist66,125.5999376070257,124.1722760989336,-1.4276615080921005
MapDist67,126.13964427382808,125.22501068170166,-0.914633592126421
MapDist68,126.7109301270668,125.45845119415137,-1.2524789329154373
MapDist69,127.86184296198199,127.22029565071878,-0.64154731126321
MapDist70,126.17620931934974,125.25841073310487,-0.9177985862448708
MapDist71,126.50492619150688,125.60678348000967,-0.8981427114972149
MapDist72,129.42721881232944,127.73907450605,-1.6881443062794403
MapDist73,126.61211400221165,125.85384460301147,-0.7582693992001879
MapDist74,129.57502392097865,128.65303907545518,-0.9219848455234683
MapDist75,127.7462606050454,126.25771040608811,-1.4885501989572987
MapDist76,128.50096518930664,127.5743509167855,-0.9266142725211353
MapDist77,126.81265803949384,125.1105310938622,-1.7021269456316332
MapDist78,128.45887634001053,127.42449425509318,-1.034382084917354
MapDist79,129.35906078778518,127.9814751470299,-1.3775856407552851
MapDist80,126.92841393444291,125.75086598221014,-1.1775479522327714
MapDist81,126.55797975437135,125.80609564199469,-0.7518841123766578
MapDist82,127.9360637843827,126.50846478488556,-1.4275989994971354
MapDist83,128.43638488959124,126.66867985255777,-1.7677050370334655
MapDist84,127.55650656817386,126.39739230636634,-1.1591142618075168
MapDist85,126.24281834714205,125.02459871965422,-1.2182196274878265
MapDist86,127.2281011415983,126.08510482068436,-1.1429963209139373
MapDist87,126.70344506626355,125.48356615618574,-1.21987891007781
MapDist88,128.12446355575952,127.23236425695524,-0.8920992988042826
MapDist89,127.8945229642481,126.46021750439027,-1.4343054598578249
MapDist90,127.19899754138372,126.07130512485847,-1.1276924165252495
