MapDist,Boolean Total,Fuzzy Total,Difference
MapDist1,0.7061188928181963,0.4269068600215999,-0.2792120327965964
MapDist2,1.9997406539826053,7.07177867837534e-07,-1.9997399468047374
MapDist3,0.9607358969931412,1.3131975894490156e-06,-0.9607345837955518
MapDist4,2.1932887788853406,0.0005008472495664181,-2.1927879316357743
MapDist5,0.3910113424284233,0.022002861128269945,-0.36900848130015335
MapDist6,2.380169711289894,0.29734796731387036,-2.082821743976024
MapDist7,1.1825034481568835,4.910581988067678e-07,-1.1825029570986847
MapDist8,2.3743916087649453,1.6578617726794005,-0.7165298360855448
MapDist9,1.1404422050804186,0.0013415092960699577,-1.1391006957843486
MapDist10,2.0294174208293643,0.0011433954948158688,-2.0282740253345484
MapDist11,2.0593509768084166,0.48923358043061227,-1.5701173963778043
MapDist12,1.4025370176869834,0.0009097669364800877,-1.4016272507505032
MapDist13,2.8590207909329384,0.0005546626565277272,-2.858466128276411
MapDist14,2.25920583767044,0.0028161077636553317,-2.2563897299067843
MapDist15,0.8331925407979528,1.8176242983592923e-06,-0.8331907231736544
MapDist16,1.1708898811818402,3.4898335454936554e-07,-1.1708895321984856
MapDist18,1.9303253256491504,0.19297516593815098,-1.7373501597109995
MapDist20,0.569424472069811,0.032878453888534435,-0.5365460181812766
MapDist21,1.7482465254258623,0.06449870561818766,-1.6837478198076747
MapDist22,1.3020474614176007,0.14459217249752215,-1.1574552889200787
MapDist23,0.9754994479975574,0.02777842392276548,-0.9477210240747919
MapDist24,2.0973184930571644,1.325295710569621e-05,-2.097305240100059
MapDist25,1.3218711497296054,0.001007125412912124,-1.3208640243166934
MapDist26,1.5312217881811123,0.0010325311820358095,-1.5301892569990765
MapDist27,0.5999119136972717,1.0918705060167515e-05,-0.5999009949922115
MapDist28,1.586006268537472,0.17402641690710874,-1.4119798516303632
MapDist29,2.0320231723146494,0.00043911680398350713,-2.031584055510666
MapDist30,2.4519315281027896,0.002034572017106483,-2.449896956085683
MapDist31,4.070155880554168,1.348048927392782,-2.722106953161386
MapDist32,2.1403668143717316,0.4363992937217209,-1.7039675206500107
MapDist33,4.476288484334865,1.9851630903415831,-2.491125393993282
MapDist34,1.7553936698514887,1.53198782083689,-0.2234058490145987
MapDist35,2.597037409238929,0.30432879648067884,-2.29270861275825
MapDist36,3.1169826349012073,1.7186656715861985,-1.3983169633150088
MapDist37,3.9988553021060786,2.2829888092237023,-1.7158664928823764
MapDist38,2.3848155421263817,1.7205623175164848,-0.6642532246098969
MapDist39,4.178725053478532,2.6537979452437916,-1.5249271082347402
MapDist40,5.21329396901634,3.1052528168332687,-2.1080411521830715
MapDist41,2.383107927200606,2.1412405128747865,-0.24186741432581949
MapDist42,3.9290938344515007,2.191292678064234,-1.7378011563872668
MapDist43,1.7019218306769521,0.9402718551972239,-0.7616499754797282
MapDist44,3.9597626701060484,2.8709891786768926,-1.0887734914291558
MapDist45,1.2222543521677283,0.4685893640406707,-0.7536649881270576
MapDist46,2.198164151218268,0.4459039102367027,-1.752260240981565
MapDist47,1.9341450677132435,0.9168421357772852,-1.017302931935958
MapDist48,7.411627243705381,3.7193423131424526,-3.692284930562929
MapDist49,0.793528168204879,0.5930123855391358,-0.20051578266574321
MapDist50,3.1184742316121272,1.5379102102926763,-1.580564021319451
MapDist51,3.9727002641465448,1.4266484802998267,-2.546051783846718
