MapDist,Boolean Total,Fuzzy Total,Difference
MapDist1,2.4106646182441027,1.268166389640128,-1.1424982286039747
MapDist2,3.4871989830032843,1.9998634647639664,-1.487335518239318
MapDist3,2.2654869297813245,0.967653095266175,-1.2978338345151494
MapDist4,2.7720091260298427,2.2615903500880385,-0.5104187759418042
MapDist5,2.414809711419029,0.39102365082160256,-2.0237860605974265
MapDist6,3.8853113011015386,2.3868749242002627,-1.4984363769012758
MapDist7,2.140930081806945,1.407192722646776,-0.7337373591601692
MapDist8,4.054247061605565,2.959619853862548,-1.0946272077430175
MapDist9,2.8506621830865226,1.1451621399598704,-1.7055000431266523
MapDist10,3.0048059842868318,2.0333588638536706,-0.9714471204331612
MapDist11,5.510478010655627,3.5062235452252652,-2.0042544654303613
MapDist12,2.1537464992535154,1.414787351315005,-0.7389591479385103
MapDist13,4.982080250340446,3.360486485605599,-1.6215937647348468
MapDist14,3.975637041004772,2.3585643327265036,-1.6170727082782683
MapDist15,2.002080978641465,1.118084050439176,-0.883996928202289
MapDist16,1.876850649504585,1.170890415438504,-0.7059602340660809
MapDist17,2.976846134819296,1.6392775039734293,-1.3375686308458665
MapDist18,3.2017754995582886,1.9451006264239412,-1.2566748731343473
MapDist19,3.8308937477861775,2.8063192189760047,-1.0245745288101729
MapDist20,1.3752442154296436,0.5963562149841471,-0.7788880004454964
MapDist21,3.8863325252752716,2.4435563372888094,-1.4427761879864622
MapDist22,2.953268258503229,1.711669437783371,-1.241598820719858
MapDist23,1.266152242734794,1.026804236738804,-0.23934800599599004
MapDist24,2.987842225785209,2.3338240480924988,-0.6540181776927101
MapDist25,3.337330336150139,1.3287216881876425,-2.0086086479624967
MapDist26,4.376239129335379,1.6180409240856175,-2.7581982052497613
MapDist27,0.986231775563035,0.6140291829874293,-0.37220259257560573
MapDist28,4.31656284720612,1.9187676084434786,-2.397795238762641
MapDist29,2.862825047750049,2.7801648513690225,-0.08266019638102673
MapDist30,4.473970781338812,3.2405058213788704,-1.2334649599599414
MapDist31,5.620999643685584,5.070442338654781,-0.5505573050308037
MapDist32,2.3234053804863066,2.14424126464871,-0.1791641158375965
MapDist33,5.3211757305551295,4.481160859104372,-0.8400148714507578
MapDist34,3.4051631205850175,2.3852105893077855,-1.019952531277232
MapDist35,3.747368025083534,2.6734113962290955,-1.0739566288544387
MapDist36,3.7466048510113774,3.315948081968055,-0.4306567690433223
MapDist37,6.0014768631079285,4.4974894159143215,-1.503987447193607
MapDist38,2.7038915213225954,2.416638823849836,-0.28725269747275917
MapDist39,4.34654136985377,4.179836949918128,-0.166704419935642
MapDist40,6.522758035952005,5.405181171187113,-1.1175768647648923
MapDist41,3.4391309950648483,3.001355842408487,-0.43777515265636113
