MapDist,Boolean Total,Fuzzy Total,Difference
MapDist1,7.344087889509463,1.3708533485051322,-5.973234541004331
MapDist2,6.713494613061276,0.5314104535951691,-6.182084159466108
MapDist3,8.33558913881166,0.5924638352418437,-7.7431253035698155
MapDist4,8.802865233505461,1.0030078820007575,-7.799857351504704
MapDist5,7.332162323424932,0.8632343154353685,-6.468928007989563
MapDist6,9.281878591480707,0.9059667431179104,-8.375911848362797
MapDist7,5.773263706513951,0.6383325339471367,-5.134931172566815
MapDist8,7.7587118501397185,1.6446306318680677,-6.114081218271651
MapDist9,6.922813014422455,0.8862835767106787,-6.036529437711776
MapDist10,10.4913119130559,0.871953661956056,-9.619358251099845
MapDist11,10.082525132429677,1.2969941468293502,-8.785530985600326
MapDist12,7.5772875623143,0.6224690710305888,-6.954818491283711
MapDist13,9.527117301396734,0.7676776665931374,-8.759439634803597
MapDist14,8.681507957871299,0.7097742671383037,-7.971733690732995
MapDist15,7.250615550131071,0.923747270913524,-6.326868279217547
MapDist16,8.453544017909406,0.6763182128650118,-7.777225805044394
MapDist17,6.439891442807076,1.275257770898803,-5.164633671908272
MapDist18,8.724978604592494,0.7168713443758638,-8.00810726021663
MapDist19,8.594068262363244,0.5447832375329544,-8.04928502483029
MapDist20,6.715737589104264,1.1563711729223922,-5.559366416181872
MapDist21,9.864497468702336,1.2392931108350744,-8.625204357867261
MapDist22,9.01763919583935,0.8678468260240926,-8.149792369815257
MapDist23,5.920596932716034,0.6270708678685887,-5.293526064847446
MapDist24,7.3325729496618575,0.9206245725285034,-6.4119483771333545
MapDist25,6.417724589776564,0.8245601904024024,-5.593164399374162
MapDist26,8.042934981595176,0.8254487428322111,-7.217486238762964
MapDist27,5.78015065272703,0.6042113304452275,-5.175939322281803
MapDist28,7.867742179151597,0.8627232588243553,-7.005018920327242
MapDist29,9.99798582291772,0.6589660802499646,-9.339019742667755
MapDist30,8.254802819701204,1.1888809136974194,-7.065921906003785
MapDist31,17.321688741930473,4.896497353995642,-12.42519138793483
MapDist32,13.904050489011347,3.3000201450256683,-10.604030343985679
MapDist33,17.14247708973641,3.6905412891591656,-13.451935800577244
MapDist34,13.000353162615404,2.9399321147358877,-10.060421047879517
MapDist35,14.759947816458713,2.9640585949501066,-11.795889221508606
MapDist36,15.771123748118274,3.064739362960763,-12.706384385157511
MapDist37,17.634148691982322,3.5348509099795025,-14.09929778200282
MapDist38,15.194569933256474,2.8329455948682263,-12.361624338388248
MapDist39,19.53594797384102,3.65670364740956,-15.879244326431458
MapDist40,18.885386540760134,4.83602422087524,-14.049362319884894
MapDist41,16.334876831423358,3.1153951389329317,-13.219481692490426
MapDist42,18.43836262864768,5.65808421768207,-12.780278410965611
MapDist43,17.41687321153708,4.957396433021444,-12.459476778515636
MapDist44,16.794564736265002,5.212321467488995,-11.582243268776008
MapDist45,10.43601537927631,2.2312034297244603,-8.20481194955185
MapDist46,15.300183211554778,3.4052736758369226,-11.894909535717854
MapDist47,12.892045846387514,2.745266919583333,-10.146778926804181
MapDist48,19.31369660635523,2.9430771999642866,-16.370619406390944
MapDist49,11.492621965553107,3.1247307230873513,-8.367891242465756
MapDist50,13.25487721085644,2.4054250655814977,-10.849452145274942
MapDist51,18.211069697416807,3.9606866922174317,-14.250383005199375
MapDist52,15.636983185542487,3.2277803214483205,-12.409202864094166
MapDist53,15.685210229959097,3.5766192237011425,-12.108591006257955
MapDist54,19.106970614067833,4.2571280484519765,-14.849842565615857
MapDist55,14.733384373037538,4.184582448521697,-10.54880192451584
MapDist56,17.461661693178414,3.112128305026423,-14.34953338815199
MapDist57,13.87626562148593,4.725859919998367,-9.150405701487562
MapDist58,16.194726823787356,4.235317876339481,-11.959408947447875
MapDist59,12.905015450772401,2.437303297995379,-10.467712152777022
MapDist60,20.66624021600594,4.449443138734115,-16.216797077271824
MapDist61,20.676468829368915,8.125191583104572,-12.551277246264343
MapDist62,20.92304099953113,7.899791420430366,-13.023249579100764
MapDist63,21.95683462825145,10.175718159869241,-11.781116468382208
MapDist64,23.920544010313705,9.885675480077811,-14.034868530235894
MapDist65,28.58514234745344,14.066462956333819,-14.518679391119623
MapDist66,20.64342294141544,5.37004216537094,-15.273380776044501
MapDist67,21.26421290392625,10.142810517131396,-11.121402386794854
MapDist68,19.706115987979246,6.824711727237077,-12.881404260742169
MapDist69,23.234279549855387,8.857977691336119,-14.376301858519268
MapDist70,21.833617827758076,8.665289565801787,-13.168328261956288
MapDist71,20.58290144786144,10.20071680166092,-10.382184646200518
MapDist72,30.174723305426525,12.79597471625939,-17.378748589167134
MapDist73,19.8681710875804,8.659978814568255,-11.208192273012145
MapDist74,23.930024006278813,9.744247962765648,-14.185776043513165
MapDist75,24.748199728872194,7.194159843569418,-17.554039885302778
MapDist76,26.27285173140119,10.237350478931539,-16.03550125246965
MapDist77,21.549041184180147,7.0604340734890165,-14.488607110691131
MapDist78,24.231762225500248,9.634034762282067,-14.597727463218181
MapDist79,24.767630566752544,11.121106335166544,-13.646524231586
MapDist80,23.435640697336815,8.630044800936751,-14.805595896400064
MapDist81,19.14302177824945,8.09050931883484,-11.052512459414611
MapDist82,23.343907138768913,8.943088734015822,-14.40081840475309
MapDist83,25.01324705913024,9.163175667675828,-15.850071391454412
MapDist84,23.66081559289553,7.3168871166674005,-16.34392847622813
MapDist85,22.629637633444496,7.378978786917783,-15.250658846526711
MapDist86,20.852839742731533,7.8491934560529195,-13.003646286678613
MapDist87,22.95240930496397,9.002832353436395,-13.949576951527577
MapDist88,21.53891355532023,8.23341041474879,-13.305503140571442
MapDist89,24.094744765180504,9.460085212820086,-14.634659552360418
MapDist90,21.73157260074778,9.127640758529653,-12.603931842218126
